image_path,character,variant
urdu_ocr_dataset/images/char_1588_32_71.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_72.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_73.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_74.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_75.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_76.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_77.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_78.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_79.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_80.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_81.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_82.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_83.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_84.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_85.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_86.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_87.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_88.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_89.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_90.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_91.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_92.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_93.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_94.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_95.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_96.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_97.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_98.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_99.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_100.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_101.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_102.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_103.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_104.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_105.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_106.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_107.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_108.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_109.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_110.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_111.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_112.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_113.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_114.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_115.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_116.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_117.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_118.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_119.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_120.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_121.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_122.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_123.png,ش,isolated
urdu_ocr_dataset/images/char_1588_32_124.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_0.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_1.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_2.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_3.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_4.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_5.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_6.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_7.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_8.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_9.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_10.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_11.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_12.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_13.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_14.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_15.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_16.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_17.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_18.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_19.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_20.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_21.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_22.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_23.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_24.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_25.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_26.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_27.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_28.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_29.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_30.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_31.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_32.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_33.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_34.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_35.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_36.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_37.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_38.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_39.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_40.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_41.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_42.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_43.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_44.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_45.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_46.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_47.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_48.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_49.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_50.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_51.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_52.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_53.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_54.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_55.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_56.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_57.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_58.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_59.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_60.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_61.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_62.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_63.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_64.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_65.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_66.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_67.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_68.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_69.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_70.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_71.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_72.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_73.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_74.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_75.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_76.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_77.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_78.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_79.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_80.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_81.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_82.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_83.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_84.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_85.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_86.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_87.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_88.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_89.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_90.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_91.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_92.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_93.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_94.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_95.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_96.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_97.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_98.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_99.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_100.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_101.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_102.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_103.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_104.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_105.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_106.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_107.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_108.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_109.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_110.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_111.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_112.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_113.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_114.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_115.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_116.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_117.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_118.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_119.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_120.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_121.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_122.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_123.png,ش,isolated
urdu_ocr_dataset/images/char_1588_36_124.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_0.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_1.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_2.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_3.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_4.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_5.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_6.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_7.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_8.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_9.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_10.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_11.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_12.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_13.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_14.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_15.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_16.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_17.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_18.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_19.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_20.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_21.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_22.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_23.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_24.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_25.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_26.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_27.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_28.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_29.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_30.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_31.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_32.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_33.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_34.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_35.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_36.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_37.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_38.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_39.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_40.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_41.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_42.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_43.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_44.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_45.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_46.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_47.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_48.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_49.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_50.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_51.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_52.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_53.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_54.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_55.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_56.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_57.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_58.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_59.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_60.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_61.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_62.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_63.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_64.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_65.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_66.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_67.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_68.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_69.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_70.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_71.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_72.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_73.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_74.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_75.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_76.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_77.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_78.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_79.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_80.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_81.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_82.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_83.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_84.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_85.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_86.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_87.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_88.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_89.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_90.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_91.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_92.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_93.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_94.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_95.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_96.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_97.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_98.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_99.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_100.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_101.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_102.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_103.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_104.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_105.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_106.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_107.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_108.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_109.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_110.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_111.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_112.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_113.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_114.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_115.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_116.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_117.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_118.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_119.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_120.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_121.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_122.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_123.png,ش,isolated
urdu_ocr_dataset/images/char_1588_40_124.png,ش,isolated
urdu_ocr_dataset/images/char_1589_28_0.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_1.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_2.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_3.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_4.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_5.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_6.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_7.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_8.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_9.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_10.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_11.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_12.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_13.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_14.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_15.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_16.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_17.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_18.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_19.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_20.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_21.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_22.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_23.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_24.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_25.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_26.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_27.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_28.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_29.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_30.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_31.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_32.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_33.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_34.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_35.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_36.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_37.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_38.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_39.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_40.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_41.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_42.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_43.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_44.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_45.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_46.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_47.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_48.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_49.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_50.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_51.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_52.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_53.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_54.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_55.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_56.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_57.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_58.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_59.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_60.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_61.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_62.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_63.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_64.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_65.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_66.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_67.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_68.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_69.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_70.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_71.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_72.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_73.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_74.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_75.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_76.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_77.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_78.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_79.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_80.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_81.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_82.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_83.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_84.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_85.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_86.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_87.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_88.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_89.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_90.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_91.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_92.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_93.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_94.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_95.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_96.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_97.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_98.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_99.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_100.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_101.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_102.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_103.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_104.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_105.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_106.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_107.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_108.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_109.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_110.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_111.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_112.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_113.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_114.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_115.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_116.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_117.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_118.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_119.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_120.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_121.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_122.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_123.png,ص,isolated
urdu_ocr_dataset/images/char_1589_28_124.png,ص,isolated
urdu_ocr_dataset/images/char_1589_32_0.png,ص,isolated
urdu_ocr_dataset/images/char_1589_32_1.png,ص,isolated
urdu_ocr_dataset/images/char_1589_32_2.png,ص,isolated
urdu_ocr_dataset/images/char_1589_32_3.png,ص,isolated
urdu_ocr_dataset/images/char_1589_32_4.png,ص,isolated
urdu_ocr_dataset/images/char_1589_32_5.png,ص,isolated
urdu_ocr_dataset/images/char_1589_32_6.png,ص,isolated
urdu_ocr_dataset/images/char_1589_32_7.png,ص,isolated
